accident_hours,rainfall,wind_speed,driving_speeds,alcohol_levels,traffic_violations,lane_widths,road_conditions,mental_states,riding_skills,accident_types,falses
18,157,36,39.92757559549499,0.06066788499061657,0,3.3981206705709583,2.658427264091515,5,0,2,1
8,2,2,34.89956000466654,0.001011904620760995,0,3.5760566008282635,3.0275162247503387,2,8,3,1
9,62,26,40.837112951033646,0.103667181391933,0,3.079979860453206,3.3630462729954136,1,6,2,0
16,60,30,40.28070712980831,0.031361995359947735,0,2.7024558240821888,3.8087502191911273,5,7,1,1
7,78,11,44.886512227193016,0.11072961726877414,1,3.8727852997620857,3.256376553002784,9,7,3,1
8,150,42,45.261744111663994,0.08133080925226721,0,3.0125045890371718,3.847824017611825,10,1,3,1
18,50,22,37.60136369675153,0.06583785921200651,1,3.831548371881888,2.635279360466524,8,10,3,0
19,35,19,51.07105282058201,0.09675065152894075,0,3.476839313321949,3.670227423222834,2,10,3,1
10,5,14,47.95966658705879,0.11919077677807104,0,3.7885528012634033,2.9647171530780816,6,10,2,0
16,23,29,49.69507381536849,0.03014508150580893,1,3.3914042474770554,1.9690170235825786,1,3,2,0
9,64,145,51.03149510819612,0.04261153347980067,1,4.171564967037715,1.9359988008607183,4,9,3,0
6,69,7,40.21730370334936,0.05813094607887993,0,4.6834593219723315,3.0305202495081685,1,0,3,1
19,123,34,42.1779812949912,0.06473731803932585,1,3.7461477579216758,2.2572415538418893,8,8,3,0
10,58,37,47.003098251302376,0.06635647481038262,0,2.5408602573301753,2.988666195533393,1,4,3,1
18,208,12,51.53105725485816,0.06587670058157157,0,3.9854607978723724,3.090914038430678,8,9,3,1
9,90,4,46.658368973548434,0.09938899404080144,0,3.195789161167547,3.029178645167431,1,5,3,1
8,95,37,45.05694473605952,0.048552076593899963,1,2.1422095910292036,2.7112458750953206,5,6,2,0
16,1,21,41.744992667716204,0.0013165449003924756,0,3.375021975816714,4.204774146209961,2,9,3,1
8,108,41,38.51183389883097,0.10508323838256056,0,4.140908618378861,3.136288077685937,1,5,2,0
7,55,26,50.877408023479745,0.07947026234203364,0,4.002159459706156,3.3475225380163547,4,10,3,1
18,74,39,43.24642088807564,0.02273778323312924,0,3.3202219889721265,3.4427497513907226,10,8,3,1
18,11,45,45.38899276324912,0.0035521075023064253,0,4.417909057090542,2.2551204907377915,0,10,3,1
8,70,115,53.6124963986603,0.03789358287206143,0,3.0967132404363404,3.414045688550481,4,9,3,1
10,57,48,43.327781928021,0.014933728068187966,0,4.485775275059839,3.375491679397669,0,6,3,1
20,68,4,45.49062210142237,0.1076190602874912,0,3.241857282171318,2.7410959265764507,2,2,2,0
7,228,58,42.795801579815006,0.03334396146861672,0,3.309956842005872,3.2384122045559165,2,2,2,1
9,78,19,38.63437305822386,0.08467993084191604,0,2.5556417765294883,3.230266524472356,5,2,3,1
16,87,46,46.81171504408346,0.07895869954314054,0,3.3178782024636133,3.380864054213674,8,10,3,1
8,208,42,35.339699453621954,0.0856769919329241,0,3.7252644981140666,3.664718536646614,3,4,3,1
8,35,9,52.38502769634098,0.06360507104885577,1,3.402372109458459,3.2953143218551477,8,6,3,0
20,55,98,34.85254296307166,0.08756169351698509,0,2.7034627246766623,2.6716400567577385,0,5,3,1
7,55,8,43.76953260680625,0.061487052824991714,0,3.618312830548795,2.7654786953095423,0,4,3,1
19,77,62,42.515735768480766,0.0453128596328864,0,3.512222485149517,2.9428032102310735,1,3,1,1
19,79,38,50.738693384555084,0.1030129390679609,0,3.538464692723051,2.6348890438233505,4,4,3,0
21,97,15,41.57075117507695,0.05504714427155655,0,3.8775991230761386,2.518385048513216,3,0,2,1
18,29,31,37.19861796193338,0.06816445031486852,0,3.5061734403457856,3.007719472133686,7,5,2,1
18,171,6,38.59128370714198,0.055800639974088025,1,3.5864691342580266,2.2541719248067458,10,0,2,0
17,284,100,34.5831899508312,0.09305983938549268,0,4.249687759982169,2.684432870626993,8,6,3,1
19,293,76,49.54682089889391,0.06477048463240904,0,3.1784120909014306,3.0916799953232355,8,1,3,1
10,48,59,54.356439205397265,0.05649348954577047,0,3.9480281613661585,3.486145672196711,10,3,3,1
18,1,23,51.23763920706699,0.03093904285946865,0,3.5694152488473585,2.970161869346311,4,1,3,1
18,7,69,45.38880200321403,0.10938500926449425,0,3.2140375207751477,2.3459172794242864,10,8,2,0
5,1,45,46.859853291148646,0.10358042487889907,0,4.20571191142186,2.968702340250828,6,5,3,0
8,90,13,43.43136006702206,0.05177923926628194,0,3.165646809248562,2.7184853576847186,7,3,2,1
19,163,33,42.40098910887467,0.07916632867954354,0,3.8099453134147288,3.0228093752663607,0,1,3,1
8,28,2,47.65986082654177,0.060973576444130276,1,2.9686983962420497,3.4665462950027495,5,7,3,0
20,32,111,38.54761775744497,0.021142004689037614,0,2.896557808462701,2.9521688150286973,10,3,2,1
9,173,104,47.89280528525225,0.045123495438335506,0,3.9751365588526415,3.093731848765001,10,7,3,1
17,106,46,44.94455153497886,0.10238612511368436,0,2.4347474970421663,3.3757347416622885,4,8,2,0
18,149,86,48.48261114091215,0.09569256597401081,1,2.8203874533875686,3.474969611952775,6,9,3,0
8,0,28,47.72968504776421,0.012298955017720723,1,4.216726317874109,2.6978625030480403,9,8,3,0
7,44,123,39.058144946017094,0.00903856187745269,0,4.632472045034785,3.2391157857480852,3,6,3,1
6,62,75,48.95688434818025,0.10242200899402053,0,4.132428625422369,2.9482374820490582,2,8,3,0
17,75,27,52.8108479340741,0.10791698461434093,0,2.9239236442495313,2.7759608500091293,1,0,3,0
9,10,29,49.03127639432414,0.03530797738078111,0,3.7618467639756585,1.9368280706280327,1,2,2,1
19,19,15,40.57284309524168,0.0419143828248008,0,2.772177229817546,3.6918558983865974,9,0,3,1
18,59,12,49.52898702710698,0.040296336798544025,0,3.3803617342097345,4.400402276685903,6,4,1,1
9,63,24,47.389044708116614,0.01523620578412149,0,3.1733177978576617,2.663595216524815,5,5,2,1
4,3,37,35.738553043374,0.08940127287498921,0,4.198017598245761,3.2527792500468817,1,0,1,1
7,69,48,43.978385292786,0.04441032033007834,0,3.4532324677550514,2.78660765080067,4,5,3,1
16,119,48,49.233654274482014,0.10034725801748655,0,2.3433245208630313,3.3921090059826415,10,2,3,0
8,51,16,44.74397257081953,0.10542231022251444,0,3.756572703458617,3.026961087129129,5,1,3,0
21,92,31,47.78127845346606,0.10953521311184043,0,3.3171758667357065,3.727605412800986,0,5,3,0
19,81,8,42.218553814144315,0.09815305356761682,0,3.2833643434727477,3.146537551505223,4,3,2,1
7,37,43,46.57741406467886,0.09466928750371109,0,4.201359762224342,1.9751561954359655,0,7,1,1
18,48,35,51.3124347685722,0.05393855257010305,0,3.5417266041635838,1.8331389921182433,7,1,2,1
19,194,8,47.59106242752022,0.003233696512681128,0,2.808644191067911,2.868314021641646,4,5,3,1
21,26,93,46.37359963350692,0.013447513902458338,1,3.2436518706325854,1.8449262623525895,1,1,3,0
17,43,45,45.5768510947682,0.06370504276842046,0,3.224575777946478,3.072395774150151,9,1,1,1
6,178,11,44.67766097978777,0.043203064019643495,0,3.4250481851603456,3.07231558174537,6,0,3,1
16,62,48,41.41027780284814,0.09948981367823642,0,3.1033091597731524,2.495067987046951,5,7,2,1
9,5,45,43.441449634322545,0.06757678685415004,1,3.5287153889171057,3.2942167136634044,8,3,3,0
10,187,19,45.97577962044366,0.011860033408058199,1,3.7189326520472723,3.1349504967903328,6,4,3,0
8,88,22,35.1485008419522,0.057423731564920984,0,3.7910228503536345,3.095766881400894,0,7,3,1
19,10,49,51.430520304182224,0.09863556965117933,0,3.633644044562111,3.523999971251191,2,9,3,1
8,75,3,42.4592972108822,0.10356973920165465,0,3.561055124612525,3.1738891292329017,6,0,3,0
9,92,28,39.1083845863758,0.019926876319936167,0,3.714295882187579,2.497245663160436,1,2,2,1
8,79,38,55.04954165892289,0.012035970403796345,0,4.201534215418348,2.841766881649777,2,9,2,1
7,68,3,46.00858218905205,0.04643887031720068,0,2.638538546848925,2.6462947737174023,6,5,3,1
18,76,5,50.43268066371274,0.007861853468376326,0,3.2389875962138337,1.813473131154255,10,2,2,1
9,78,147,41.67436963922305,0.08716314130693295,0,3.620023418084857,3.4934232222549566,7,8,1,1
16,51,13,50.67242969771225,0.05370392301552298,0,3.4046181851179136,3.6100285291360494,5,10,3,1
7,53,37,48.63392556222611,0.023786730630594215,0,3.107766581159589,3.240038200893958,2,9,3,1
7,98,54,43.42289108922458,0.012296271764797483,0,2.463488823724883,2.6361538350249387,2,9,2,1
8,27,41,36.497998037067795,0.1112822483447263,1,3.9663980410658133,2.628729924100714,8,2,3,1
20,25,35,50.26347681858399,0.005167180319185647,0,3.847574030875885,3.206505779760917,10,1,3,1
16,36,86,44.02023094536374,0.011745407096133902,0,2.9056608408826934,2.7401562014513807,1,5,3,1
8,13,42,50.889650094347296,0.028108343895838415,0,4.426114792338762,3.5259023081214327,7,3,3,1
20,66,90,43.250738686009704,0.011360446852280631,0,3.580570812932683,3.974613888290506,7,1,3,1
8,254,7,44.63073530420761,0.07731410240945205,0,3.185547513789448,2.8494069491194085,5,3,3,1
8,216,19,46.80369759835991,0.026186271286625876,1,2.8659573401159175,3.8082786680371927,3,10,3,0
6,83,31,54.890997452765895,0.05759160498419565,0,3.131161473737826,3.5179114551119404,7,8,2,1
10,94,20,40.97390283814481,0.10322917611149236,0,3.364350649350384,2.8273213193734823,4,4,3,0
9,94,107,42.899647210479,0.09897264495922066,0,3.5111801060234753,2.686066321016484,4,6,3,1
7,25,21,42.269446297267976,0.017549269369863275,0,3.6190993042499255,3.243552681291953,1,9,3,1
6,13,12,41.84819530627438,0.010647754883175934,0,3.6562157184272137,2.9544480315739583,6,9,2,1
17,8,20,44.70389396045242,0.07971015175256511,0,3.822600542731577,3.1008640731493746,0,1,3,1
4,61,70,50.58455648815853,0.025236622512779264,0,3.280803590549238,3.8207484191744774,3,9,3,1
7,11,37,43.13840185322599,0.09377428335438277,0,3.722251610871831,2.6561982553361694,1,6,3,1
6,213,39,54.408536871695325,0.052138632343814245,0,3.098722141004652,2.5980846505741853,10,2,3,1
20,61,37,51.5833259102628,0.018542377741869565,0,3.593190840445821,3.121011767598296,0,0,3,1
17,58,47,44.463167544399575,0.1169059456286705,0,3.3137063918204506,2.8823083762242936,4,7,2,0
19,286,1,41.33875051518378,0.006673703858247383,0,3.7333824830977163,3.0735803935201185,6,3,3,1
9,51,35,48.70628566862521,0.014915314156560675,1,3.154171608485086,3.0159581298638476,5,8,3,0
8,31,126,52.436797618715765,0.0974444371171478,0,2.9593440310502177,2.516117247588878,7,9,3,1
20,17,13,50.18875653587069,0.05432222742299819,0,3.4108170957042763,2.6622295727482115,0,9,3,1
8,84,25,41.57228490748503,0.11256620847764624,0,3.3033954517439073,2.9002272692205353,10,7,3,0
9,6,63,44.2440799793416,0.01355867124588181,0,3.529512045861279,2.803814889466929,3,1,3,1
8,3,36,37.74259701764505,0.01883804674617708,0,3.107537493887389,2.91031179728088,4,1,2,1
21,8,73,38.413541718352576,0.00021893461651671496,0,3.003528168088586,3.0794407184117745,5,8,2,1
10,94,75,49.8075458755562,0.02605388886115877,0,2.987868975770231,2.938304727038721,6,6,2,1
7,65,6,47.96092958791175,0.07887126685358598,0,2.7872194861534076,2.4963840461336586,1,3,3,1
8,227,36,53.24968407611168,0.08679965309403678,0,4.209531314456668,2.921078870985042,3,4,3,1
7,23,71,39.11296177314527,0.05159273967659382,0,3.348496189417085,3.639638493211273,6,3,2,1
11,108,28,51.78298913800285,0.030882988406224634,0,3.7236916106917386,4.138099579947706,5,8,3,1
7,73,103,51.539397271176355,0.08595957101815815,0,4.470094707623094,3.6968605432981185,0,1,1,1
18,296,47,55.396417052757705,0.0207131694147394,0,2.689354273453788,2.2151351448730727,8,8,2,1
7,230,36,49.36956945412429,0.09205030822628639,0,3.3252357410423135,2.4407718347357896,4,1,3,1
16,15,33,32.170081397261086,0.09439076159474621,0,4.250255686130749,2.2839265492938416,0,10,2,1
18,7,39,47.78351789526769,0.052928899880107114,0,3.3737679080218257,3.634617575147491,8,7,3,1
10,10,25,35.71841868722554,0.023232899498443316,1,4.111197598450753,3.6009659035292474,0,6,2,0
8,44,42,34.07755148058754,0.07558486754082022,0,2.162392647939239,3.1583171082774193,2,6,1,1
8,76,18,46.38162188535588,0.10241453236040181,0,3.4050212276354452,4.098055208171498,7,2,3,0
9,107,48,48.99628872916234,0.06354087776549855,0,2.442885682336083,2.8258345139178447,6,2,2,1
8,87,26,36.44852576815633,0.05532815251364231,0,3.5790638942322084,3.0804239648142513,6,3,3,1
7,266,78,34.095380146761755,0.11750686688507926,0,3.5486867619625677,3.135589674867236,5,6,2,0
11,72,8,42.85017185035085,0.06449106731248044,0,2.907486211690598,2.3301778555688264,10,3,3,1
14,55,48,47.6175569984007,0.004105969815924748,0,3.493018467612736,2.41763570208169,0,3,2,1
19,91,1,44.92355684719158,0.06024599915713085,0,3.864525432783614,2.9070095554560504,4,9,3,1
9,35,52,43.30096829691968,0.05343256483617161,0,3.8863023318765415,2.120809142498039,10,0,3,1
9,264,58,38.967481741702784,0.035052480062575546,0,3.915794935032472,2.647338266879644,2,5,3,1
19,66,26,43.29915070091055,0.038082414069439234,0,4.3780669974366475,3.6229358422916462,0,4,3,1
19,43,28,49.99913761003461,0.11169904752273963,0,4.067267089498442,2.859232161246,5,7,2,0
7,44,8,45.9233907056417,0.016031632580761186,0,3.0896001664242387,3.6600160700312516,8,1,2,1
7,28,44,46.6440788706854,0.09168445698629626,0,3.4889421176536493,3.3851308181493747,2,6,3,1
9,7,1,53.885892968153165,0.10829036684461475,0,3.6739631049307424,3.2531407847321923,2,3,3,0
21,71,56,54.92624602766433,0.03113810556285468,0,3.2644060951169376,3.864087364663665,1,6,2,1
16,17,12,54.450192480141716,0.00801775373705067,0,3.21115991691615,2.889538751039947,3,8,3,1
16,95,11,58.351718033960154,0.03685754367693703,0,3.874175731308379,2.9071278004074546,9,0,3,1
11,101,46,40.71130934231279,0.05194575746157126,0,2.832356374433745,2.8016458512328706,2,10,3,1
7,36,90,39.03366695587258,0.11417091339385092,0,3.156132511989049,2.8620665078192613,2,1,1,1
6,38,112,47.72697357495469,0.051616894813281224,0,4.109251635377481,1.9967579065545007,9,6,3,1
11,68,47,43.686026653376736,0.011046822069889637,0,3.293442348817049,2.7812662856264554,10,1,3,1
9,12,15,45.18372191205464,0.01762664114785886,0,3.6161731567020103,4.075667057838612,0,4,3,1
7,73,29,34.73553334506409,0.04232793699899629,1,3.8157096040384464,2.759152331880618,5,7,3,0
16,24,26,46.640914402522576,0.02210253908636198,0,3.9539840134171538,3.3417952277658585,3,3,3,1
18,23,47,42.94200486314095,0.007268068271841499,0,3.235384681180236,2.8314624718457235,1,3,3,1
19,18,34,43.08075391592281,0.021031183370420415,0,3.5875817413713627,2.523568435350372,5,5,3,1
17,36,12,44.27556306175393,0.012658894539045682,0,2.9713659614244126,3.2646537052397573,8,1,2,1
11,57,7,37.02091041711449,0.02432379526801619,0,3.5270624411479186,2.2709213793207317,1,5,3,1
9,23,10,41.917047510052846,0.11957451751882715,1,2.8795140236463057,3.8049722181919643,3,1,3,1
18,82,42,52.394493677230635,0.05344902697491981,0,3.3862087351437498,3.238932565712658,6,5,3,1
10,176,31,46.661898091105506,0.07903193597943457,0,3.6209073122508064,2.7694780974118456,9,0,2,1
20,28,70,52.23086085919303,0.019833829760865077,0,2.9221431030155722,3.18414648458626,9,3,3,1
19,88,40,39.07623563646047,0.10191500437269185,0,3.973274592273636,2.6925718234036276,7,3,2,0
17,55,5,46.263124364499745,0.03202873559906217,0,3.1221102532761114,2.8865270450229072,7,2,2,1
18,11,19,39.63430939824666,0.11789886133901332,0,3.1004535038972256,3.511041354369432,1,0,2,0
19,35,57,55.620872443792926,0.10040493953107638,0,2.8983989525807923,3.3047118072707997,7,3,2,0
18,2,2,39.41000625949883,0.11410457341370582,0,3.768393011361717,3.6809286371787966,3,4,3,0
19,9,9,50.0946660411373,0.08019624335355899,0,4.087165605732157,3.3750145780574554,7,6,3,1
7,12,34,42.97426283599679,0.07897101467114344,0,3.3622075283828106,3.1939696080356805,1,6,2,1
18,171,48,50.86351030702761,0.10093165576543678,0,2.7514649330828,2.319095916062126,6,1,2,0
5,36,99,38.31360188446493,0.08584347108540587,0,2.9144427424710218,2.632678188431094,3,3,3,1
7,60,2,42.44512964944167,0.07274264902258853,0,3.3320280281400128,2.841060804760229,4,4,3,1
4,17,20,48.208696050722125,0.0429922596301715,0,3.2005666946683258,1.6534873750902839,1,7,3,1
17,54,44,44.59554898230823,0.026744023578889945,1,2.727459510178097,2.8387926815259643,7,2,3,0
18,105,66,45.87275386491153,0.09386933750587968,0,3.625229593096487,3.0367683714006004,8,7,1,1
8,150,4,42.93056627106771,0.046325986163704154,0,3.3056762899244285,3.2856317967828583,1,1,3,1
18,49,0,44.02406281512924,0.0073445871402248964,0,3.85664122197386,2.2073001410019972,5,6,3,1
7,263,22,43.76589190254356,0.05755464923531031,0,3.591820190965773,2.5797480038627016,8,0,3,1
8,52,12,41.24666830142876,0.07890139999374542,0,3.537958625969569,2.8708287323843575,2,10,3,1
8,16,20,55.14495638060379,0.0027646159850876592,0,3.38173982138579,3.9581771204743417,0,10,2,1
8,289,85,53.21180986996165,0.08461452912219106,0,3.527378056208753,3.64804586373162,9,4,3,1
19,8,40,52.21156107781247,0.026961962124088513,0,4.2482880525833835,2.7166467571941815,8,1,3,1
19,76,0,48.60439129447081,0.026682869098557965,0,2.520983739972314,3.3888479963091656,3,5,3,1
18,52,77,50.08999596893936,0.06754578099986472,0,3.6272397394798075,2.461225920733198,7,1,3,1
9,207,51,41.62051301527747,0.04047530510083135,0,3.390853832581159,2.276597681575674,0,1,3,1
20,54,38,39.64668059334966,0.054070048505533055,0,3.088205987230816,2.659368240243559,8,1,3,1
21,52,93,51.462921077309204,0.0615651058976642,0,3.7910815996321676,2.9817342087270404,4,3,3,1
8,10,43,47.48329545918071,0.11052278056781636,0,3.253556178161357,3.031231168514355,2,2,2,0
9,37,33,51.5266494623563,0.02458806817384635,0,2.813809974246634,3.7677295886854885,2,10,3,1
18,45,6,47.30595259274852,0.0557168552706735,0,3.003851876221846,2.2825188820000473,4,8,3,1
8,12,27,41.4658728478185,0.09431844853366857,0,3.7467329992961242,3.619878864809032,7,7,3,1
22,69,12,39.32101842487766,0.024620065267763374,1,3.600902597139648,3.876476393075435,8,6,2,0
16,162,35,48.04416991649009,0.009885802553688502,0,2.7427347990092277,3.7611738185902084,0,3,3,1
20,47,39,49.3589941061989,0.0021317406851468278,0,2.604110041671702,3.8386132921678717,10,3,3,1
7,18,55,48.07185567677882,0.012447959840757842,0,3.2981354158339946,2.757726313196171,9,8,3,1
9,67,8,40.2814888719953,0.03295086464890668,0,1.5,3.4780453370924973,10,8,3,1
7,92,2,46.4071922102052,0.04911077342388275,0,4.244025915982761,3.7114125311112005,2,7,3,1
7,3,48,46.6432616267934,0.07125286920451283,0,3.4057930521030246,3.1464270770525147,1,9,3,1
18,84,33,41.90178577601217,0.024010861271620068,0,3.886291745858647,2.9191334919686227,9,5,2,1
8,21,35,51.992632693402996,0.032363487172939444,0,3.908012851519438,2.313771097288914,0,4,3,1
9,56,13,44.543603761001854,0.08388965275194721,0,3.0024500429069567,4.123678662437202,4,6,3,1
7,20,41,52.89774336609612,0.10908095320356263,0,3.5971628065264496,2.458804003497164,4,5,2,0
10,224,24,47.24172341546094,0.016261769728916593,0,3.5776281846497255,3.6902884924674644,2,7,2,1
20,24,21,44.53951068058292,0.05670181459398778,1,3.425574846371287,2.6331432173040232,2,6,3,0
8,83,6,45.931976522839975,0.03545014684926055,0,2.90180645318029,3.528030798781401,7,9,2,1
17,65,11,34.89819569715688,0.06335643065856719,0,3.8837919381136383,2.590758811741109,3,7,3,1
11,83,16,45.265288712662596,0.014295736144122504,0,3.2051821919354233,3.0563817349361027,1,1,3,1
16,25,17,33.628174240929745,0.032524689037296765,1,3.055447437441174,3.286838948402184,3,6,3,0
21,14,149,42.692786649594204,0.08506341199140105,0,3.9674924159419755,3.2824742500183914,5,7,3,1
17,89,3,47.31751816309242,0.09831719505941044,0,3.21718279934401,2.259687543708714,0,1,2,1
6,271,30,43.32244928280067,0.07459745339914471,0,3.364576581998712,2.5599778629386765,10,7,2,1
8,2,47,52.89909731333246,0.11333507684182048,0,3.7165895778476528,2.738226791643341,7,8,3,0
19,30,27,45.3925405600066,0.0783480619235543,0,3.616163402323728,3.3078843621588616,1,1,3,1
17,72,45,48.63365082294999,0.0895911708325706,0,2.8245255089379557,3.55307867681623,0,10,3,1
8,87,9,44.74603648668343,0.04289126472964576,1,2.7638285919022025,2.5903139783729436,10,3,3,0
19,50,49,47.2147206532947,0.020384192964772167,0,3.6819459573615,2.848431138286793,6,3,3,1
19,29,7,43.8479845762191,0.0789452771281884,0,3.564775903873755,1.917950075032907,6,0,3,1
17,36,47,48.51244092307962,0.11029042383269319,0,3.3954748012546845,2.7879409631565575,2,5,3,0
17,36,21,51.22457570819638,0.117828119943804,0,2.795509211323768,3.51610999841735,9,2,1,1
7,18,0,46.0134220140623,0.05400565060162616,0,3.5034815950387967,3.200586303625312,0,7,3,1
8,19,9,52.29453546021861,0.06476482103527717,0,3.621096976747458,2.507667376252195,8,6,3,1
15,3,98,44.0272573091222,0.03734580661315428,0,2.1082525047903524,3.137287294535581,1,0,2,1
5,74,9,51.84806446708927,0.08070177492859262,0,3.273165523517321,2.4501833205826546,8,9,2,1
6,267,25,49.284283607200756,0.0918264937712076,0,3.5418043073717493,2.6119097140041707,2,9,2,1
8,57,12,44.2261093069983,0.004943584926612288,1,3.5424403274013514,3.7443823020002003,10,8,1,1
8,3,24,48.896739247005826,0.10159545838735723,0,4.464748995916666,3.0073523731931906,2,6,2,0
9,46,17,48.768734436863916,0.06165579888986271,0,3.993953952126577,2.963787358326401,6,0,3,1
20,51,71,49.80165231661693,0.06956579076393513,0,3.6973960876011733,3.274624491551463,9,7,3,1
6,39,15,34.7795607620062,0.02474713655150823,0,3.9636201420560906,3.2843899135637993,4,9,1,1
18,57,17,39.75233644792962,0.0012360589410641198,0,3.5768239609501364,3.1816962958223596,5,9,3,1
17,55,79,43.837655650017474,0.11426439802422492,0,3.7698853778945485,3.4407332182594828,10,7,3,0
21,18,29,46.50126902090175,0.1114080479303895,0,4.109899665117242,1.9180049282050178,0,10,3,0
17,8,6,48.231118328696056,0.09292082161676866,0,2.702988679701123,3.1383483354077004,5,0,2,1
18,197,38,43.068716796934,0.056831679693932276,0,4.45710111295291,3.508187717152558,4,7,3,1
18,99,29,49.193295034097744,0.03811452036429155,0,3.3889291192848,3.197080812736167,5,0,3,1
17,299,2,34.47064438965295,0.018729372908741094,0,3.987426644019946,2.3786192684791074,3,9,3,1
19,67,17,38.212339531436335,0.009710449000677208,0,3.7442135512259136,3.1287085362183724,0,0,1,1
18,65,37,42.52413841953368,0.05487660892411276,0,3.7002344269613694,3.2369336799010764,2,9,3,1
9,37,40,55.500623510532826,0.09506966767025682,0,4.10515565067609,2.887361880308139,0,1,3,1
15,84,26,49.634253587498605,0.08711066374132377,0,3.591293293325533,3.4792831223123857,1,8,2,1
18,109,27,43.10375810837704,0.09071207851705326,0,4.038209651387472,2.5950830436180796,2,1,3,1
8,36,59,53.459972823298614,0.014238019401913465,0,3.64826136907034,2.9283746376298403,3,9,3,1
17,94,41,40.166416641102664,0.10352989146667854,1,3.0353665771380784,3.578324179482899,4,2,2,1
6,8,11,41.38593899895676,0.09647668431220245,0,2.941780449574365,2.7546165963237175,9,1,3,1
18,297,24,46.41261981605544,0.011290655196407177,0,3.738250213270943,2.7956804530621095,6,5,3,1
19,25,86,45.60925621271501,0.04278393706361167,0,3.1190033827573953,2.5177664250079115,9,10,3,1
8,17,27,47.088050725125896,0.04502690438374362,0,3.7658101452607555,2.711311370346911,0,7,3,1
19,52,25,43.26878433358475,0.08821339120084866,0,3.0449145564539544,2.8090934403674748,3,1,3,1
17,23,76,48.47898080056774,0.1032580079925501,0,4.097615591950813,2.967739345697746,4,6,2,0
8,86,49,45.67037922110746,0.04508707656773135,0,4.25949801457472,3.2299172264306235,0,9,3,1
18,72,41,51.14469989885626,0.01570066610207959,0,3.8402438985169005,3.6642244606097147,10,2,3,1
18,17,28,49.08597938489319,0.009907402032236097,1,3.4314717615366277,3.051671290296984,3,0,3,0
9,40,5,41.72239682393083,0.07666104943215507,0,3.4466049854349072,3.3614308485734314,8,8,3,1
17,78,39,39.12704816624109,0.05975737742645215,1,3.689659325130521,2.8799365861431885,5,8,3,0
16,171,36,50.383290002660615,0.1082457829343639,0,4.458605777424566,3.012157804876805,4,9,3,0
17,243,35,39.51831958476657,0.11442337312994617,0,3.6294428442401467,2.763537914197428,9,6,3,0
8,5,149,50.308960531075954,0.10776690952799181,1,3.9465128050427154,2.84633751993087,3,8,3,1
9,99,9,43.68998441361265,0.009076030232630919,1,3.1058753597359696,2.9964655571094574,0,1,2,0
9,0,41,48.14801111153571,0.034111658522837755,0,3.5025543862517954,2.925026724125886,5,0,2,1
18,7,23,41.93981774195798,0.028656889701840254,0,4.2861148095602,2.845724582179898,2,3,3,1
9,45,104,47.36203712842742,0.008239581170917356,1,4.4054524804022375,2.3138204942449994,3,0,3,0
8,43,15,50.78588365375211,0.11019270467886226,0,2.9581235768686236,3.174803032400948,3,1,3,0
16,226,31,42.82043549474533,0.10737432690648879,0,3.507992406050621,2.856097541933555,9,7,2,0
8,268,59,40.57637130823483,0.046892059392372516,0,4.061869274321073,2.8751202424938125,9,6,3,1
20,95,7,41.03661725983096,0.11504519523295002,1,4.107484133378872,3.056815141771585,10,1,3,1
6,69,93,33.269828491547955,0.06760147546779291,0,3.419952000274486,3.375703390003827,6,7,2,1
18,91,82,40.79497338741186,0.05208379443909957,0,3.5045001121819315,2.5364663111979757,6,4,3,1
11,31,48,51.159891151751054,0.06595800255920795,0,3.233867309963358,2.890477112694514,5,4,3,1
17,95,7,36.52612968128878,0.05064666780453531,0,2.749318422538681,1.596637232043838,7,3,3,1
7,171,93,42.35873758462813,0.035026467218032244,0,3.390844828998612,3.2385863203820753,10,0,3,1
7,168,31,45.736657415051724,0.021732257146754214,0,3.736768242422605,3.756114030531866,0,2,3,1
6,42,30,45.6206506084376,0.05527502198052434,0,2.7492001553901413,3.4466195829795216,2,9,3,1
16,29,18,40.85252821712609,0.0636932176432102,1,4.881805824834403,2.4877559599755616,0,1,3,0
10,172,72,51.57743345486144,0.0985946054396179,0,3.502558453998341,2.760088664025786,3,7,2,1
15,5,16,48.81056103840069,0.05680542227172067,0,4.362849597665854,3.074841424804631,9,3,3,1
19,50,46,40.18457087042279,0.09952940422507554,0,3.817521101290681,1.677888043713597,5,2,3,1
8,84,24,44.27235611292049,0.11455826411662953,0,4.129743365930932,2.7408760119516824,9,8,2,0
17,148,32,42.044318895980325,0.08657851146568264,0,2.9181454012596686,2.9812764056489174,9,0,3,1
10,56,30,47.43338637283166,0.014365736832077508,0,3.887097382643863,2.7006223877825626,1,3,3,1
9,58,43,52.40281586196171,0.05535183831448106,0,3.1861108514012204,3.5617052171112817,3,1,3,1
20,226,9,47.51442961241706,0.10280516758460377,0,3.547007260874039,2.5228499568873524,5,0,3,0
18,26,31,53.06412900384484,0.05899704062790076,1,3.8395960849619586,2.655217869648624,3,6,3,0
17,193,18,44.480959559024896,0.09728732267548872,0,3.5939272602665744,3.870379969143147,6,0,3,1
11,89,45,36.950425093256015,0.09310735476363859,0,3.3099723414365516,3.809761794332904,6,4,2,1
19,59,29,41.38551467427999,0.01918137336494713,0,3.5655626083405236,3.923192524514125,0,2,3,1
6,86,7,48.66077768987926,0.039538594307727964,0,3.924847724237498,2.630389310741552,4,2,3,1
